"name_2","N_SALES_QUARTILE","N_OVER_UNDER","count"
"OAKHAURST/LAKEHURST","Q3","accurate",5
"OAKHAURST/LAKEHURST","Q3","over",0
"OAKHAURST/LAKEHURST","Q3","under",1
"OAKHAURST/LAKEHURST","Q4","accurate",2
"OAKHAURST/LAKEHURST","Q4","over",0
"OAKHAURST/LAKEHURST","Q4","under",5
"OLD EAST DURHAM","Q1","accurate",9
"OLD EAST DURHAM","Q1","over",42
"OLD EAST DURHAM","Q1","under",37
"OLD EAST DURHAM","Q2","accurate",10
"OLD EAST DURHAM","Q2","over",31
"OLD EAST DURHAM","Q2","under",46
"OLD EAST DURHAM","Q3","accurate",30
"OLD EAST DURHAM","Q3","over",30
"OLD EAST DURHAM","Q3","under",28
"OLD EAST DURHAM","Q4","accurate",31
"OLD EAST DURHAM","Q4","over",36
"OLD EAST DURHAM","Q4","under",19
"OLD FARM","Q1","accurate",2
"OLD FARM","Q1","over",11
"OLD FARM","Q1","under",0
"OLD FARM","Q2","accurate",8
"OLD FARM","Q2","over",2
"OLD FARM","Q2","under",3
"OLD FARM","Q3","accurate",8
"OLD FARM","Q3","over",1
"OLD FARM","Q3","under",4
"OLD FARM","Q4","accurate",5
"OLD FARM","Q4","over",1
"OLD FARM","Q4","under",7
"OLD N DURHAM","Q1","accurate",6
"OLD N DURHAM","Q1","over",22
"OLD N DURHAM","Q1","under",3
"OLD N DURHAM","Q2","accurate",11
"OLD N DURHAM","Q2","over",6
"OLD N DURHAM","Q2","under",13
"OLD N DURHAM","Q3","accurate",14
"OLD N DURHAM","Q3","over",9
"OLD N DURHAM","Q3","under",7
"OLD N DURHAM","Q4","accurate",14
"OLD N DURHAM","Q4","over",3
"OLD N DURHAM","Q4","under",14
"OLD OXFORD AND DEARBORN","Q1","accurate",1
"OLD OXFORD AND DEARBORN","Q1","over",18
"OLD OXFORD AND DEARBORN","Q1","under",0
"OLD OXFORD AND DEARBORN","Q2","accurate",9
"OLD OXFORD AND DEARBORN","Q2","over",6
"OLD OXFORD AND DEARBORN","Q2","under",4
"OLD OXFORD AND DEARBORN","Q3","accurate",5
"OLD OXFORD AND DEARBORN","Q3","over",2
"OLD OXFORD AND DEARBORN","Q3","under",13
"OLD OXFORD AND DEARBORN","Q4","accurate",9
"OLD OXFORD AND DEARBORN","Q4","over",1
"OLD OXFORD AND DEARBORN","Q4","under",8
"OLD W DURHAM","Q1","accurate",1
"OLD W DURHAM","Q1","over",14
"OLD W DURHAM","Q1","under",4
"OLD W DURHAM","Q2","accurate",7
"OLD W DURHAM","Q2","over",9
"OLD W DURHAM","Q2","under",3
"OLD W DURHAM","Q3","accurate",6
"OLD W DURHAM","Q3","over",7
"OLD W DURHAM","Q3","under",6
"OLD W DURHAM","Q4","accurate",6
"OLD W DURHAM","Q4","over",1
"OLD W DURHAM","Q4","under",12
"ONE CITY CENTER CONDOS","Q1","accurate",8
"ONE CITY CENTER CONDOS","Q1","over",7
"ONE CITY CENTER CONDOS","Q1","under",2
"ONE CITY CENTER CONDOS","Q2","accurate",7
"ONE CITY CENTER CONDOS","Q2","over",9
"ONE CITY CENTER CONDOS","Q2","under",1
"ONE CITY CENTER CONDOS","Q3","accurate",10
"ONE CITY CENTER CONDOS","Q3","over",0
"ONE CITY CENTER CONDOS","Q3","under",7
"ONE CITY CENTER CONDOS","Q4","accurate",4
"ONE CITY CENTER CONDOS","Q4","over",0
"ONE CITY CENTER CONDOS","Q4","under",13
"ORCHARD LAKE","Q1","accurate",2
"ORCHARD LAKE","Q1","over",2
"ORCHARD LAKE","Q1","under",0
"ORCHARD LAKE","Q2","accurate",2
"ORCHARD LAKE","Q2","over",1
"ORCHARD LAKE","Q2","under",0
"ORCHARD LAKE","Q3","accurate",3
"ORCHARD LAKE","Q3","over",0
"ORCHARD LAKE","Q3","under",0
"ORCHARD LAKE","Q4","accurate",2
"ORCHARD LAKE","Q4","over",0
"ORCHARD LAKE","Q4","under",2
"ORCHARD PARK","Q1","accurate",4
"ORCHARD PARK","Q1","over",0
"ORCHARD PARK","Q1","under",0
"ORCHARD PARK","Q2","accurate",0
"ORCHARD PARK","Q2","over",0
"ORCHARD PARK","Q2","under",0
"ORCHARD PARK","Q3","accurate",0
"ORCHARD PARK","Q3","over",0
"ORCHARD PARK","Q3","under",0
"ORCHARD PARK","Q4","accurate",1
"ORCHARD PARK","Q4","over",0
"ORCHARD PARK","Q4","under",0
"ORCHARD RIDGE","Q1","accurate",1
"ORCHARD RIDGE","Q1","over",3
"ORCHARD RIDGE","Q1","under",0
"ORCHARD RIDGE","Q2","accurate",3
"ORCHARD RIDGE","Q2","over",0
"ORCHARD RIDGE","Q2","under",0
"ORCHARD RIDGE","Q3","accurate",2
"ORCHARD RIDGE","Q3","over",0
"ORCHARD RIDGE","Q3","under",1
"ORCHARD RIDGE","Q4","accurate",3
"ORCHARD RIDGE","Q4","over",0
"ORCHARD RIDGE","Q4","under",1
"ORCHARD RIDGE TOWNS","Q1","accurate",3
"ORCHARD RIDGE TOWNS","Q1","over",1
"ORCHARD RIDGE TOWNS","Q1","under",0
"ORCHARD RIDGE TOWNS","Q2","accurate",3
"ORCHARD RIDGE TOWNS","Q2","over",0
"ORCHARD RIDGE TOWNS","Q2","under",0
"ORCHARD RIDGE TOWNS","Q3","accurate",3
"ORCHARD RIDGE TOWNS","Q3","over",0
"ORCHARD RIDGE TOWNS","Q3","under",1
"ORCHARD RIDGE TOWNS","Q4","accurate",2
"ORCHARD RIDGE TOWNS","Q4","over",0
"ORCHARD RIDGE TOWNS","Q4","under",0
"OXFORD COMMONS RESIDENTAL","Q1","accurate",0
"OXFORD COMMONS RESIDENTAL","Q1","over",2
"OXFORD COMMONS RESIDENTAL","Q1","under",0
"OXFORD COMMONS RESIDENTAL","Q2","accurate",1
"OXFORD COMMONS RESIDENTAL","Q2","over",1
"OXFORD COMMONS RESIDENTAL","Q2","under",0
"OXFORD COMMONS RESIDENTAL","Q3","accurate",2
"OXFORD COMMONS RESIDENTAL","Q3","over",0
"OXFORD COMMONS RESIDENTAL","Q3","under",0
"OXFORD COMMONS RESIDENTAL","Q4","accurate",0
"OXFORD COMMONS RESIDENTAL","Q4","over",0
"OXFORD COMMONS RESIDENTAL","Q4","under",2
"PAGE SQUARE TOWNES","Q1","accurate",5
"PAGE SQUARE TOWNES","Q1","over",10
"PAGE SQUARE TOWNES","Q1","under",1
"PAGE SQUARE TOWNES","Q2","accurate",7
"PAGE SQUARE TOWNES","Q2","over",3
"PAGE SQUARE TOWNES","Q2","under",5
"PAGE SQUARE TOWNES","Q3","accurate",5
"PAGE SQUARE TOWNES","Q3","over",2
"PAGE SQUARE TOWNES","Q3","under",8
"PAGE SQUARE TOWNES","Q4","accurate",4
"PAGE SQUARE TOWNES","Q4","over",1
"PAGE SQUARE TOWNES","Q4","under",10
"PAGEHURST","Q1","accurate",5
"PAGEHURST","Q1","over",4
"PAGEHURST","Q1","under",0
"PAGEHURST","Q2","accurate",6
"PAGEHURST","Q2","over",2
"PAGEHURST","Q2","under",0
"PAGEHURST","Q3","accurate",7
"PAGEHURST","Q3","over",1
"PAGEHURST","Q3","under",0
"PAGEHURST","Q4","accurate",2
"PAGEHURST","Q4","over",0
"PAGEHURST","Q4","under",7
"PAGEHURST TWNS","Q1","accurate",3
"PAGEHURST TWNS","Q1","over",1
"PAGEHURST TWNS","Q1","under",0
"PAGEHURST TWNS","Q2","accurate",4
"PAGEHURST TWNS","Q2","over",0
"PAGEHURST TWNS","Q2","under",0
"PAGEHURST TWNS","Q3","accurate",3
"PAGEHURST TWNS","Q3","over",0
"PAGEHURST TWNS","Q3","under",0
"PAGEHURST TWNS","Q4","accurate",3
"PAGEHURST TWNS","Q4","over",0
"PAGEHURST TWNS","Q4","under",1
"PANTHER CREEK","Q1","accurate",5
"PANTHER CREEK","Q1","over",3
"PANTHER CREEK","Q1","under",0
"PANTHER CREEK","Q2","accurate",5
"PANTHER CREEK","Q2","over",2
"PANTHER CREEK","Q2","under",0
"PANTHER CREEK","Q3","accurate",5
"PANTHER CREEK","Q3","over",0
"PANTHER CREEK","Q3","under",2
"PANTHER CREEK","Q4","accurate",5
"PANTHER CREEK","Q4","over",0
"PANTHER CREEK","Q4","under",2
"PARK PLACE","Q1","accurate",1
"PARK PLACE","Q1","over",3
"PARK PLACE","Q1","under",0
"PARK PLACE","Q2","accurate",3
"PARK PLACE","Q2","over",0
"PARK PLACE","Q2","under",0
"PARK PLACE","Q3","accurate",3
"PARK PLACE","Q3","over",0
"PARK PLACE","Q3","under",0
"PARK PLACE","Q4","accurate",0
"PARK PLACE","Q4","over",0
"PARK PLACE","Q4","under",4
"PARK PLACE VILLAGE","Q1","accurate",1
"PARK PLACE VILLAGE","Q1","over",3
"PARK PLACE VILLAGE","Q1","under",0
"PARK PLACE VILLAGE","Q2","accurate",2
"PARK PLACE VILLAGE","Q2","over",2
"PARK PLACE VILLAGE","Q2","under",0
"PARK PLACE VILLAGE","Q3","accurate",3
"PARK PLACE VILLAGE","Q3","over",0
"PARK PLACE VILLAGE","Q3","under",0
"PARK PLACE VILLAGE","Q4","accurate",1
"PARK PLACE VILLAGE","Q4","over",0
"PARK PLACE VILLAGE","Q4","under",3
"PARKSIDE","Q1","accurate",0
"PARKSIDE","Q1","over",4
"PARKSIDE","Q1","under",0
"PARKSIDE","Q2","accurate",2
"PARKSIDE","Q2","over",2
"PARKSIDE","Q2","under",0
"PARKSIDE","Q3","accurate",2
"PARKSIDE","Q3","over",0
"PARKSIDE","Q3","under",1
"PARKSIDE","Q4","accurate",3
"PARKSIDE","Q4","over",0
"PARKSIDE","Q4","under",1
"PARKWOOD RIDGE","Q1","accurate",5
"PARKWOOD RIDGE","Q1","over",6
"PARKWOOD RIDGE","Q1","under",0
"PARKWOOD RIDGE","Q2","accurate",11
"PARKWOOD RIDGE","Q2","over",1
"PARKWOOD RIDGE","Q2","under",0
"PARKWOOD RIDGE","Q3","accurate",5
"PARKWOOD RIDGE","Q3","over",0
"PARKWOOD RIDGE","Q3","under",4
"PARKWOOD RIDGE","Q4","accurate",7
"PARKWOOD RIDGE","Q4","over",0
"PARKWOOD RIDGE","Q4","under",4
"PARTNERS PLACE","Q1","accurate",1
"PARTNERS PLACE","Q1","over",2
"PARTNERS PLACE","Q1","under",0
"PARTNERS PLACE","Q2","accurate",2
"PARTNERS PLACE","Q2","over",0
"PARTNERS PLACE","Q2","under",0
"PARTNERS PLACE","Q3","accurate",2
"PARTNERS PLACE","Q3","over",0
"PARTNERS PLACE","Q3","under",0
"PARTNERS PLACE","Q4","accurate",2
"PARTNERS PLACE","Q4","over",0
"PARTNERS PLACE","Q4","under",0
"PATTERSON PARK","Q1","accurate",2
"PATTERSON PARK","Q1","over",1
"PATTERSON PARK","Q1","under",0
"PATTERSON PARK","Q2","accurate",2
"PATTERSON PARK","Q2","over",0
"PATTERSON PARK","Q2","under",0
"PATTERSON PARK","Q3","accurate",2
"PATTERSON PARK","Q3","over",0
"PATTERSON PARK","Q3","under",0
"PATTERSON PARK","Q4","accurate",2
"PATTERSON PARK","Q4","over",0
"PATTERSON PARK","Q4","under",1
"PEBBLE CREEK","Q1","accurate",1
"PEBBLE CREEK","Q1","over",3
"PEBBLE CREEK","Q1","under",0
"PEBBLE CREEK","Q2","accurate",3
"PEBBLE CREEK","Q2","over",1
"PEBBLE CREEK","Q2","under",0
"PEBBLE CREEK","Q3","accurate",1
"PEBBLE CREEK","Q3","over",0
"PEBBLE CREEK","Q3","under",3
"PEBBLE CREEK","Q4","accurate",3
"PEBBLE CREEK","Q4","over",0
"PEBBLE CREEK","Q4","under",1
"PENRITH WEST AND OTHERS","Q1","accurate",12
"PENRITH WEST AND OTHERS","Q1","over",15
"PENRITH WEST AND OTHERS","Q1","under",2
"PENRITH WEST AND OTHERS","Q2","accurate",14
"PENRITH WEST AND OTHERS","Q2","over",7
"PENRITH WEST AND OTHERS","Q2","under",5
"PENRITH WEST AND OTHERS","Q3","accurate",10
"PENRITH WEST AND OTHERS","Q3","over",11
"PENRITH WEST AND OTHERS","Q3","under",6
"PENRITH WEST AND OTHERS","Q4","accurate",16
"PENRITH WEST AND OTHERS","Q4","over",2
"PENRITH WEST AND OTHERS","Q4","under",9
"PEPPERTREE","Q1","accurate",1
"PEPPERTREE","Q1","over",4
"PEPPERTREE","Q1","under",0
"PEPPERTREE","Q2","accurate",3
"PEPPERTREE","Q2","over",0
"PEPPERTREE","Q2","under",2
"PEPPERTREE","Q3","accurate",1
"PEPPERTREE","Q3","over",0
"PEPPERTREE","Q3","under",3
"PEPPERTREE","Q4","accurate",1
"PEPPERTREE","Q4","over",2
"PEPPERTREE","Q4","under",2
"PICKETT CROSSING","Q1","accurate",1
"PICKETT CROSSING","Q1","over",1
"PICKETT CROSSING","Q1","under",0
"PICKETT CROSSING","Q2","accurate",1
"PICKETT CROSSING","Q2","over",0
"PICKETT CROSSING","Q2","under",0
"PICKETT CROSSING","Q3","accurate",1
"PICKETT CROSSING","Q3","over",0
"PICKETT CROSSING","Q3","under",0
"PICKETT CROSSING","Q4","accurate",0
"PICKETT CROSSING","Q4","over",0
"PICKETT CROSSING","Q4","under",1
"PICKETT EST","Q1","accurate",0
"PICKETT EST","Q1","over",2
"PICKETT EST","Q1","under",0
"PICKETT EST","Q2","accurate",1
"PICKETT EST","Q2","over",1
"PICKETT EST","Q2","under",0
"PICKETT EST","Q3","accurate",1
"PICKETT EST","Q3","over",0
"PICKETT EST","Q3","under",1
"PICKETT EST","Q4","accurate",1
"PICKETT EST","Q4","over",0
"PICKETT EST","Q4","under",1
"PICKETT PARK","Q1","accurate",2
"PICKETT PARK","Q1","over",1
"PICKETT PARK","Q1","under",0
"PICKETT PARK","Q2","accurate",2
"PICKETT PARK","Q2","over",1
"PICKETT PARK","Q2","under",0
"PICKETT PARK","Q3","accurate",3
"PICKETT PARK","Q3","over",0
"PICKETT PARK","Q3","under",0
"PICKETT PARK","Q4","accurate",0
"PICKETT PARK","Q4","over",0
"PICKETT PARK","Q4","under",3
"PLACID VALLEY","Q1","accurate",2
"PLACID VALLEY","Q1","over",2
"PLACID VALLEY","Q1","under",0
"PLACID VALLEY","Q2","accurate",2
"PLACID VALLEY","Q2","over",0
"PLACID VALLEY","Q2","under",2
"PLACID VALLEY","Q3","accurate",0
"PLACID VALLEY","Q3","over",1
"PLACID VALLEY","Q3","under",2
"PLACID VALLEY","Q4","accurate",0
"PLACID VALLEY","Q4","over",4
"PLACID VALLEY","Q4","under",0
"POLARIS DR","Q1","accurate",1
"POLARIS DR","Q1","over",1
"POLARIS DR","Q1","under",0
"POLARIS DR","Q2","accurate",1
"POLARIS DR","Q2","over",0
"POLARIS DR","Q2","under",0
"POLARIS DR","Q3","accurate",1
"POLARIS DR","Q3","over",0
"POLARIS DR","Q3","under",0
"POLARIS DR","Q4","accurate",0
"POLARIS DR","Q4","over",0
"POLARIS DR","Q4","under",1
"POPE'S CROSSING","Q1","accurate",2
"POPE'S CROSSING","Q1","over",2
"POPE'S CROSSING","Q1","under",0
"POPE'S CROSSING","Q2","accurate",3
"POPE'S CROSSING","Q2","over",0
"POPE'S CROSSING","Q2","under",0
"POPE'S CROSSING","Q3","accurate",3
"POPE'S CROSSING","Q3","over",0
"POPE'S CROSSING","Q3","under",0
"POPE'S CROSSING","Q4","accurate",2
"POPE'S CROSSING","Q4","over",0
"POPE'S CROSSING","Q4","under",2
"POPE'S CROSSING TOWNHOMES","Q1","accurate",3
"POPE'S CROSSING TOWNHOMES","Q1","over",7
"POPE'S CROSSING TOWNHOMES","Q1","under",0
"POPE'S CROSSING TOWNHOMES","Q2","accurate",8
"POPE'S CROSSING TOWNHOMES","Q2","over",2
"POPE'S CROSSING TOWNHOMES","Q2","under",0
"POPE'S CROSSING TOWNHOMES","Q3","accurate",5
"POPE'S CROSSING TOWNHOMES","Q3","over",1
"POPE'S CROSSING TOWNHOMES","Q3","under",4
"POPE'S CROSSING TOWNHOMES","Q4","accurate",2
"POPE'S CROSSING TOWNHOMES","Q4","over",0
"POPE'S CROSSING TOWNHOMES","Q4","under",8
"PRESCOTT PLC/ENCLAVE FARM","Q1","accurate",1
"PRESCOTT PLC/ENCLAVE FARM","Q1","over",2
"PRESCOTT PLC/ENCLAVE FARM","Q1","under",0
"PRESCOTT PLC/ENCLAVE FARM","Q2","accurate",2
"PRESCOTT PLC/ENCLAVE FARM","Q2","over",1
"PRESCOTT PLC/ENCLAVE FARM","Q2","under",0
"PRESCOTT PLC/ENCLAVE FARM","Q3","accurate",2
"PRESCOTT PLC/ENCLAVE FARM","Q3","over",1
"PRESCOTT PLC/ENCLAVE FARM","Q3","under",0
"PRESCOTT PLC/ENCLAVE FARM","Q4","accurate",1
"PRESCOTT PLC/ENCLAVE FARM","Q4","over",0
"PRESCOTT PLC/ENCLAVE FARM","Q4","under",2
"PRESIDENTIAL","Q1","accurate",4
"PRESIDENTIAL","Q1","over",24
"PRESIDENTIAL","Q1","under",1
"PRESIDENTIAL","Q2","accurate",19
"PRESIDENTIAL","Q2","over",6
"PRESIDENTIAL","Q2","under",3
"PRESIDENTIAL","Q3","accurate",13
"PRESIDENTIAL","Q3","over",5
"PRESIDENTIAL","Q3","under",10
"PRESIDENTIAL","Q4","accurate",13
"PRESIDENTIAL","Q4","over",5
"PRESIDENTIAL","Q4","under",11
"PROP-OLIVE BRANCH WEST PL000205-000129","Q1","accurate",2
"PROP-OLIVE BRANCH WEST PL000205-000129","Q1","over",3
"PROP-OLIVE BRANCH WEST PL000205-000129","Q1","under",0
"PROP-OLIVE BRANCH WEST PL000205-000129","Q2","accurate",1
"PROP-OLIVE BRANCH WEST PL000205-000129","Q2","over",4
"PROP-OLIVE BRANCH WEST PL000205-000129","Q2","under",0
"PROP-OLIVE BRANCH WEST PL000205-000129","Q3","accurate",4
"PROP-OLIVE BRANCH WEST PL000205-000129","Q3","over",1
"PROP-OLIVE BRANCH WEST PL000205-000129","Q3","under",0
"PROP-OLIVE BRANCH WEST PL000205-000129","Q4","accurate",5
"PROP-OLIVE BRANCH WEST PL000205-000129","Q4","over",0
"PROP-OLIVE BRANCH WEST PL000205-000129","Q4","under",0
"PROVIDENCE AT SOUTHPOINT","Q1","accurate",15
"PROVIDENCE AT SOUTHPOINT","Q1","over",8
"PROVIDENCE AT SOUTHPOINT","Q1","under",0
"PROVIDENCE AT SOUTHPOINT","Q2","accurate",12
"PROVIDENCE AT SOUTHPOINT","Q2","over",0
"PROVIDENCE AT SOUTHPOINT","Q2","under",0
"PROVIDENCE AT SOUTHPOINT","Q3","accurate",13
"PROVIDENCE AT SOUTHPOINT","Q3","over",0
"PROVIDENCE AT SOUTHPOINT","Q3","under",4
"PROVIDENCE AT SOUTHPOINT","Q4","accurate",3
"PROVIDENCE AT SOUTHPOINT","Q4","over",2
"PROVIDENCE AT SOUTHPOINT","Q4","under",13
"PROVIDENCE RIDGE","Q1","accurate",2
"PROVIDENCE RIDGE","Q1","over",1
"PROVIDENCE RIDGE","Q1","under",0
"PROVIDENCE RIDGE","Q2","accurate",1
"PROVIDENCE RIDGE","Q2","over",0
"PROVIDENCE RIDGE","Q2","under",1
"PROVIDENCE RIDGE","Q3","accurate",2
"PROVIDENCE RIDGE","Q3","over",0
"PROVIDENCE RIDGE","Q3","under",0
"PROVIDENCE RIDGE","Q4","accurate",2
"PROVIDENCE RIDGE","Q4","over",0
"PROVIDENCE RIDGE","Q4","under",1
"PVLN E LOFTS","Q1","accurate",0
"PVLN E LOFTS","Q1","over",2
"PVLN E LOFTS","Q1","under",0
"PVLN E LOFTS","Q2","accurate",1
"PVLN E LOFTS","Q2","over",1
"PVLN E LOFTS","Q2","under",0
"PVLN E LOFTS","Q3","accurate",1
"PVLN E LOFTS","Q3","over",0
"PVLN E LOFTS","Q3","under",1
"PVLN E LOFTS","Q4","accurate",2
"PVLN E LOFTS","Q4","over",0
"PVLN E LOFTS","Q4","under",0
"RANDOLPH HOUSE","Q1","accurate",4
"RANDOLPH HOUSE","Q1","over",2
"RANDOLPH HOUSE","Q1","under",1
"RANDOLPH HOUSE","Q2","accurate",4
"RANDOLPH HOUSE","Q2","over",1
"RANDOLPH HOUSE","Q2","under",2
"RANDOLPH HOUSE","Q3","accurate",2
"RANDOLPH HOUSE","Q3","over",1
"RANDOLPH HOUSE","Q3","under",3
"RANDOLPH HOUSE","Q4","accurate",4
"RANDOLPH HOUSE","Q4","over",2
"RANDOLPH HOUSE","Q4","under",1
"RAVENSTON","Q1","accurate",11
"RAVENSTON","Q1","over",8
"RAVENSTON","Q1","under",0
"RAVENSTON","Q2","accurate",13
"RAVENSTON","Q2","over",2
"RAVENSTON","Q2","under",3
"RAVENSTON","Q3","accurate",12
"RAVENSTON","Q3","over",2
"RAVENSTON","Q3","under",4
"RAVENSTON","Q4","accurate",8
"RAVENSTON","Q4","over",0
"RAVENSTON","Q4","under",10
"RAWDON DRIVE","Q1","accurate",1
"RAWDON DRIVE","Q1","over",1
"RAWDON DRIVE","Q1","under",0
"RAWDON DRIVE","Q2","accurate",1
"RAWDON DRIVE","Q2","over",0
"RAWDON DRIVE","Q2","under",0
"RAWDON DRIVE","Q3","accurate",1
"RAWDON DRIVE","Q3","over",0
"RAWDON DRIVE","Q3","under",0
"RAWDON DRIVE","Q4","accurate",0
"RAWDON DRIVE","Q4","over",0
"RAWDON DRIVE","Q4","under",1
"RED MOUNTAIN","Q1","accurate",2
"RED MOUNTAIN","Q1","over",1
"RED MOUNTAIN","Q1","under",0
"RED MOUNTAIN","Q2","accurate",1
"RED MOUNTAIN","Q2","over",0
"RED MOUNTAIN","Q2","under",2
"RED MOUNTAIN","Q3","accurate",2
"RED MOUNTAIN","Q3","over",0
"RED MOUNTAIN","Q3","under",1
"RED MOUNTAIN","Q4","accurate",2
"RED MOUNTAIN","Q4","over",0
"RED MOUNTAIN","Q4","under",1
"REDGATE","Q1","accurate",2
"REDGATE","Q1","over",3
"REDGATE","Q1","under",0
"REDGATE","Q2","accurate",2
"REDGATE","Q2","over",1
"REDGATE","Q2","under",1
"REDGATE","Q3","accurate",1
"REDGATE","Q3","over",0
"REDGATE","Q3","under",3
"REDGATE","Q4","accurate",1
"REDGATE","Q4","over",0
"REDGATE","Q4","under",3
"REGENCY BLUFFS","Q1","accurate",5
"REGENCY BLUFFS","Q1","over",2
"REGENCY BLUFFS","Q1","under",0
"REGENCY BLUFFS","Q2","accurate",3
"REGENCY BLUFFS","Q2","over",2
"REGENCY BLUFFS","Q2","under",1
"REGENCY BLUFFS","Q3","accurate",3
"REGENCY BLUFFS","Q3","over",0
"REGENCY BLUFFS","Q3","under",3
"REGENCY BLUFFS","Q4","accurate",3
"REGENCY BLUFFS","Q4","over",1
"REGENCY BLUFFS","Q4","under",2
"RES SOUTH OF NCCU","Q1","accurate",0
"RES SOUTH OF NCCU","Q1","over",19
"RES SOUTH OF NCCU","Q1","under",1
"RES SOUTH OF NCCU","Q2","accurate",11
"RES SOUTH OF NCCU","Q2","over",5
"RES SOUTH OF NCCU","Q2","under",3
"RES SOUTH OF NCCU","Q3","accurate",6
"RES SOUTH OF NCCU","Q3","over",4
"RES SOUTH OF NCCU","Q3","under",9
"RES SOUTH OF NCCU","Q4","accurate",6
"RES SOUTH OF NCCU","Q4","over",2
"RES SOUTH OF NCCU","Q4","under",11
"RESIDENTIAL","Q1","accurate",102
"RESIDENTIAL","Q1","over",71
"RESIDENTIAL","Q1","under",69
"RESIDENTIAL","Q2","accurate",82
"RESIDENTIAL","Q2","over",58
"RESIDENTIAL","Q2","under",101
"RESIDENTIAL","Q3","accurate",136
"RESIDENTIAL","Q3","over",58
"RESIDENTIAL","Q3","under",45
"RESIDENTIAL","Q4","accurate",97
"RESIDENTIAL","Q4","over",90
"RESIDENTIAL","Q4","under",54
"REVERE CT TWNHMS","Q1","accurate",1
"REVERE CT TWNHMS","Q1","over",1
"REVERE CT TWNHMS","Q1","under",0
"REVERE CT TWNHMS","Q2","accurate",1
"REVERE CT TWNHMS","Q2","over",0
"REVERE CT TWNHMS","Q2","under",0
"REVERE CT TWNHMS","Q3","accurate",0
"REVERE CT TWNHMS","Q3","over",0
"REVERE CT TWNHMS","Q3","under",1
"REVERE CT TWNHMS","Q4","accurate",2
"REVERE CT TWNHMS","Q4","over",0
"REVERE CT TWNHMS","Q4","under",0
"REYNOLDS AVE","Q1","accurate",3
"REYNOLDS AVE","Q1","over",1
"REYNOLDS AVE","Q1","under",0
"REYNOLDS AVE","Q2","accurate",3
"REYNOLDS AVE","Q2","over",0
"REYNOLDS AVE","Q2","under",0
"REYNOLDS AVE","Q3","accurate",2
"REYNOLDS AVE","Q3","over",0
"REYNOLDS AVE","Q3","under",1
"REYNOLDS AVE","Q4","accurate",0
"REYNOLDS AVE","Q4","over",1
"REYNOLDS AVE","Q4","under",3
"RIDGEWOOD/RIDGEFIELD","Q1","accurate",9
"RIDGEWOOD/RIDGEFIELD","Q1","over",11
"RIDGEWOOD/RIDGEFIELD","Q1","under",1
"RIDGEWOOD/RIDGEFIELD","Q2","accurate",13
"RIDGEWOOD/RIDGEFIELD","Q2","over",4
"RIDGEWOOD/RIDGEFIELD","Q2","under",4
"RIDGEWOOD/RIDGEFIELD","Q3","accurate",15
"RIDGEWOOD/RIDGEFIELD","Q3","over",2
"RIDGEWOOD/RIDGEFIELD","Q3","under",3
"RIDGEWOOD/RIDGEFIELD","Q4","accurate",17
"RIDGEWOOD/RIDGEFIELD","Q4","over",0
"RIDGEWOOD/RIDGEFIELD","Q4","under",4
"RIVER OAKS","Q1","accurate",1
"RIVER OAKS","Q1","over",4
"RIVER OAKS","Q1","under",0
"RIVER OAKS","Q2","accurate",4
"RIVER OAKS","Q2","over",0
"RIVER OAKS","Q2","under",0
"RIVER OAKS","Q3","accurate",1
"RIVER OAKS","Q3","over",0
"RIVER OAKS","Q3","under",3
"RIVER OAKS","Q4","accurate",0
"RIVER OAKS","Q4","over",0
"RIVER OAKS","Q4","under",5
"ROCKY RIDGE","Q1","accurate",3
"ROCKY RIDGE","Q1","over",3
"ROCKY RIDGE","Q1","under",0
"ROCKY RIDGE","Q2","accurate",3
"ROCKY RIDGE","Q2","over",1
"ROCKY RIDGE","Q2","under",1
"ROCKY RIDGE","Q3","accurate",3
"ROCKY RIDGE","Q3","over",1
"ROCKY RIDGE","Q3","under",1
"ROCKY RIDGE","Q4","accurate",4
"ROCKY RIDGE","Q4","over",0
"ROCKY RIDGE","Q4","under",1
"ROLLINGWOOD","Q1","accurate",1
"ROLLINGWOOD","Q1","over",1
"ROLLINGWOOD","Q1","under",0
"ROLLINGWOOD","Q2","accurate",2
"ROLLINGWOOD","Q2","over",0
"ROLLINGWOOD","Q2","under",0
"ROLLINGWOOD","Q3","accurate",0
"ROLLINGWOOD","Q3","over",1
"ROLLINGWOOD","Q3","under",1
"ROLLINGWOOD","Q4","accurate",1
"ROLLINGWOOD","Q4","over",0
"ROLLINGWOOD","Q4","under",1
"ROSEBRIAR","Q1","accurate",0
"ROSEBRIAR","Q1","over",2
"ROSEBRIAR","Q1","under",0
"ROSEBRIAR","Q2","accurate",1
"ROSEBRIAR","Q2","over",0
"ROSEBRIAR","Q2","under",1
"ROSEBRIAR","Q3","accurate",2
"ROSEBRIAR","Q3","over",0
"ROSEBRIAR","Q3","under",0
"ROSEBRIAR","Q4","accurate",2
"ROSEBRIAR","Q4","over",0
"ROSEBRIAR","Q4","under",0
"ROSELAND AVE","Q1","accurate",2
"ROSELAND AVE","Q1","over",3
"ROSELAND AVE","Q1","under",2
"ROSELAND AVE","Q2","accurate",4
"ROSELAND AVE","Q2","over",2
"ROSELAND AVE","Q2","under",0
"ROSELAND AVE","Q3","accurate",1
"ROSELAND AVE","Q3","over",4
