"VCS_block","VCS_SALES_QUARTILE","VCS_OVER_UNDER","count"
"T718B","Q1","over",3
"T718B","Q1","under",0
"T718B","Q2","accurate",4
"T718B","Q2","over",0
"T718B","Q2","under",0
"T718B","Q3","accurate",4
"T718B","Q3","over",0
"T718B","Q3","under",0
"T718B","Q4","accurate",0
"T718B","Q4","over",0
"T718B","Q4","under",4
"T718D","Q1","accurate",3
"T718D","Q1","over",3
"T718D","Q1","under",0
"T718D","Q2","accurate",5
"T718D","Q2","over",1
"T718D","Q2","under",0
"T718D","Q3","accurate",5
"T718D","Q3","over",0
"T718D","Q3","under",0
"T718D","Q4","accurate",5
"T718D","Q4","over",0
"T718D","Q4","under",1
"T718F","Q1","accurate",5
"T718F","Q1","over",0
"T718F","Q1","under",1
"T718F","Q2","accurate",0
"T718F","Q2","over",0
"T718F","Q2","under",0
"T718F","Q3","accurate",1
"T718F","Q3","over",0
"T718F","Q3","under",0
"T718F","Q4","accurate",0
"T718F","Q4","over",0
"T718F","Q4","under",3
"T719A","Q1","accurate",1
"T719A","Q1","over",1
"T719A","Q1","under",0
"T719A","Q2","accurate",2
"T719A","Q2","over",0
"T719A","Q2","under",0
"T719A","Q3","accurate",1
"T719A","Q3","over",0
"T719A","Q3","under",0
"T719A","Q4","accurate",2
"T719A","Q4","over",0
"T719A","Q4","under",0
"T719B","Q1","accurate",0
"T719B","Q1","over",2
"T719B","Q1","under",0
"T719B","Q2","accurate",1
"T719B","Q2","over",1
"T719B","Q2","under",0
"T719B","Q3","accurate",1
"T719B","Q3","over",0
"T719B","Q3","under",0
"T719B","Q4","accurate",1
"T719B","Q4","over",0
"T719B","Q4","under",1
"T719D","Q1","accurate",0
"T719D","Q1","over",3
"T719D","Q1","under",0
"T719D","Q2","accurate",2
"T719D","Q2","over",0
"T719D","Q2","under",0
"T719D","Q3","accurate",2
"T719D","Q3","over",0
"T719D","Q3","under",0
"T719D","Q4","accurate",3
"T719D","Q4","over",0
"T719D","Q4","under",0
"T719E","Q1","accurate",2
"T719E","Q1","over",4
"T719E","Q1","under",0
"T719E","Q2","accurate",6
"T719E","Q2","over",0
"T719E","Q2","under",0
"T719E","Q3","accurate",6
"T719E","Q3","over",0
"T719E","Q3","under",0
"T719E","Q4","accurate",3
"T719E","Q4","over",0
"T719E","Q4","under",3
"T719F","Q1","accurate",17
"T719F","Q1","over",33
"T719F","Q1","under",0
"T719F","Q2","accurate",44
"T719F","Q2","over",5
"T719F","Q2","under",0
"T719F","Q3","accurate",37
"T719F","Q3","over",4
"T719F","Q3","under",8
"T719F","Q4","accurate",23
"T719F","Q4","over",5
"T719F","Q4","under",22
"T727A","Q1","accurate",5
"T727A","Q1","over",6
"T727A","Q1","under",0
"T727A","Q2","accurate",11
"T727A","Q2","over",1
"T727A","Q2","under",0
"T727A","Q3","accurate",5
"T727A","Q3","over",0
"T727A","Q3","under",4
"T727A","Q4","accurate",7
"T727A","Q4","over",0
"T727A","Q4","under",4
"T728A","Q1","accurate",0
"T728A","Q1","over",4
"T728A","Q1","under",0
"T728A","Q2","accurate",4
"T728A","Q2","over",0
"T728A","Q2","under",0
"T728A","Q3","accurate",3
"T728A","Q3","over",0
"T728A","Q3","under",0
"T728A","Q4","accurate",2
"T728A","Q4","over",0
"T728A","Q4","under",2
"T728B","Q1","accurate",1
"T728B","Q1","over",1
"T728B","Q1","under",0
"T728B","Q2","accurate",1
"T728B","Q2","over",0
"T728B","Q2","under",0
"T728B","Q3","accurate",0
"T728B","Q3","over",0
"T728B","Q3","under",1
"T728B","Q4","accurate",2
"T728B","Q4","over",0
"T728B","Q4","under",0
"T728C","Q1","accurate",15
"T728C","Q1","over",8
"T728C","Q1","under",0
"T728C","Q2","accurate",12
"T728C","Q2","over",0
"T728C","Q2","under",0
"T728C","Q3","accurate",13
"T728C","Q3","over",0
"T728C","Q3","under",4
"T728C","Q4","accurate",3
"T728C","Q4","over",2
"T728C","Q4","under",13
"T728S","Q1","accurate",6
"T728S","Q1","over",4
"T728S","Q1","under",0
"T728S","Q2","accurate",8
"T728S","Q2","over",1
"T728S","Q2","under",0
"T728S","Q3","accurate",9
"T728S","Q3","over",0
"T728S","Q3","under",0
"T728S","Q4","accurate",1
"T728S","Q4","over",0
"T728S","Q4","under",9
"T729A","Q1","accurate",15
"T729A","Q1","over",7
"T729A","Q1","under",0
"T729A","Q2","accurate",17
"T729A","Q2","over",4
"T729A","Q2","under",1
"T729A","Q3","accurate",13
"T729A","Q3","over",4
"T729A","Q3","under",5
"T729A","Q4","accurate",15
"T729A","Q4","over",0
"T729A","Q4","under",7
"T729B","Q1","accurate",3
"T729B","Q1","over",5
"T729B","Q1","under",0
"T729B","Q2","accurate",7
"T729B","Q2","over",0
"T729B","Q2","under",1
"T729B","Q3","accurate",5
"T729B","Q3","over",2
"T729B","Q3","under",1
"T729B","Q4","accurate",3
"T729B","Q4","over",1
"T729B","Q4","under",4
"T729D","Q1","accurate",3
"T729D","Q1","over",9
"T729D","Q1","under",0
"T729D","Q2","accurate",10
"T729D","Q2","over",2
"T729D","Q2","under",0
"T729D","Q3","accurate",7
"T729D","Q3","over",0
"T729D","Q3","under",6
"T729D","Q4","accurate",6
"T729D","Q4","over",0
"T729D","Q4","under",5
"T729E","Q1","accurate",1
"T729E","Q1","over",2
"T729E","Q1","under",0
"T729E","Q2","accurate",2
"T729E","Q2","over",0
"T729E","Q2","under",0
"T729E","Q3","accurate",2
"T729E","Q3","over",0
"T729E","Q3","under",0
"T729E","Q4","accurate",3
"T729E","Q4","over",0
"T729E","Q4","under",0
"T729F","Q1","accurate",5
"T729F","Q1","over",13
"T729F","Q1","under",0
"T729F","Q2","accurate",15
"T729F","Q2","over",0
"T729F","Q2","under",0
"T729F","Q3","accurate",18
"T729F","Q3","over",0
"T729F","Q3","under",1
"T729F","Q4","accurate",7
"T729F","Q4","over",0
"T729F","Q4","under",6
"T729G","Q1","accurate",0
"T729G","Q1","over",2
"T729G","Q1","under",0
"T729G","Q2","accurate",1
"T729G","Q2","over",1
"T729G","Q2","under",0
"T729G","Q3","accurate",0
"T729G","Q3","over",0
"T729G","Q3","under",1
"T729G","Q4","accurate",1
"T729G","Q4","over",0
"T729G","Q4","under",1
"T737A","Q1","accurate",3
"T737A","Q1","over",4
"T737A","Q1","under",0
"T737A","Q2","accurate",5
"T737A","Q2","over",1
"T737A","Q2","under",0
"T737A","Q3","accurate",6
"T737A","Q3","over",0
"T737A","Q3","under",0
"T737A","Q4","accurate",2
"T737A","Q4","over",1
"T737A","Q4","under",3
"T737B","Q1","accurate",18
"T737B","Q1","over",10
"T737B","Q1","under",0
"T737B","Q2","accurate",24
"T737B","Q2","over",4
"T737B","Q2","under",0
"T737B","Q3","accurate",20
"T737B","Q3","over",4
"T737B","Q3","under",4
"T737B","Q4","accurate",9
"T737B","Q4","over",0
"T737B","Q4","under",19
"T738A","Q1","accurate",11
"T738A","Q1","over",6
"T738A","Q1","under",0
"T738A","Q2","accurate",13
"T738A","Q2","over",3
"T738A","Q2","under",0
"T738A","Q3","accurate",14
"T738A","Q3","over",0
"T738A","Q3","under",2
"T738A","Q4","accurate",13
"T738A","Q4","over",0
"T738A","Q4","under",3
"T738B","Q1","accurate",3
"T738B","Q1","over",4
"T738B","Q1","under",0
"T738B","Q2","accurate",3
"T738B","Q2","over",2
"T738B","Q2","under",1
"T738B","Q3","accurate",4
"T738B","Q3","over",0
"T738B","Q3","under",2
"T738B","Q4","accurate",3
"T738B","Q4","over",0
"T738B","Q4","under",4
"T739A","Q1","accurate",12
"T739A","Q1","over",4
"T739A","Q1","under",2
"T739A","Q2","accurate",12
"T739A","Q2","over",4
"T739A","Q2","under",2
"T739A","Q3","accurate",18
"T739A","Q3","over",0
"T739A","Q3","under",0
"T739A","Q4","accurate",7
"T739A","Q4","over",0
"T739A","Q4","under",11
"T739B","Q1","accurate",1
"T739B","Q1","over",1
"T739B","Q1","under",0
"T739B","Q2","accurate",1
"T739B","Q2","over",0
"T739B","Q2","under",0
"T739B","Q3","accurate",0
"T739B","Q3","over",0
"T739B","Q3","under",1
"T739B","Q4","accurate",0
"T739B","Q4","over",0
"T739B","Q4","under",1
"T739C","Q1","accurate",7
"T739C","Q1","over",6
"T739C","Q1","under",0
"T739C","Q2","accurate",13
"T739C","Q2","over",0
"T739C","Q2","under",0
"T739C","Q3","accurate",8
"T739C","Q3","over",1
"T739C","Q3","under",4
"T739C","Q4","accurate",1
"T739C","Q4","over",0
"T739C","Q4","under",12
"T739D","Q1","accurate",1
"T739D","Q1","over",1
"T739D","Q1","under",0
"T739D","Q2","accurate",1
"T739D","Q2","over",0
"T739D","Q2","under",0
"T739D","Q3","accurate",1
"T739D","Q3","over",0
"T739D","Q3","under",0
"T739D","Q4","accurate",1
"T739D","Q4","over",0
"T739D","Q4","under",1
"T739E","Q1","accurate",3
"T739E","Q1","over",4
"T739E","Q1","under",0
"T739E","Q2","accurate",6
"T739E","Q2","over",1
"T739E","Q2","under",0
"T739E","Q3","accurate",6
"T739E","Q3","over",0
"T739E","Q3","under",1
"T739E","Q4","accurate",5
"T739E","Q4","over",0
"T739E","Q4","under",2
"T739G","Q1","accurate",1
"T739G","Q1","over",1
"T739G","Q1","under",0
"T739G","Q2","accurate",1
"T739G","Q2","over",0
"T739G","Q2","under",0
"T739G","Q3","accurate",1
"T739G","Q3","over",0
"T739G","Q3","under",0
"T739G","Q4","accurate",0
"T739G","Q4","over",0
"T739G","Q4","under",1
"T739H","Q1","accurate",5
"T739H","Q1","over",7
"T739H","Q1","under",0
"T739H","Q2","accurate",8
"T739H","Q2","over",1
"T739H","Q2","under",0
"T739H","Q3","accurate",7
"T739H","Q3","over",0
"T739H","Q3","under",4
"T739H","Q4","accurate",0
"T739H","Q4","over",0
"T739H","Q4","under",10
"T739I","Q1","accurate",3
"T739I","Q1","over",6
"T739I","Q1","under",0
"T739I","Q2","accurate",3
"T739I","Q2","over",4
"T739I","Q2","under",2
"T739I","Q3","accurate",3
"T739I","Q3","over",0
"T739I","Q3","under",4
"T739I","Q4","accurate",1
"T739I","Q4","over",0
"T739I","Q4","under",8
"T739J","Q1","accurate",6
"T739J","Q1","over",30
"T739J","Q1","under",0
"T739J","Q2","accurate",28
"T739J","Q2","over",7
"T739J","Q2","under",1
"T739J","Q3","accurate",25
"T739J","Q3","over",0
"T739J","Q3","under",10
"T739J","Q4","accurate",12
"T739J","Q4","over",0
"T739J","Q4","under",24
"T747A","Q1","accurate",14
"T747A","Q1","over",5
"T747A","Q1","under",0
"T747A","Q2","accurate",15
"T747A","Q2","over",2
"T747A","Q2","under",2
"T747A","Q3","accurate",11
"T747A","Q3","over",1
"T747A","Q3","under",5
"T747A","Q4","accurate",8
"T747A","Q4","over",0
"T747A","Q4","under",11
"T747B","Q1","accurate",2
"T747B","Q1","over",8
"T747B","Q1","under",0
"T747B","Q2","accurate",8
"T747B","Q2","over",1
"T747B","Q2","under",0
"T747B","Q3","accurate",5
"T747B","Q3","over",1
"T747B","Q3","under",3
"T747B","Q4","accurate",5
"T747B","Q4","over",0
"T747B","Q4","under",4
"T747D","Q1","accurate",1
"T747D","Q1","over",6
"T747D","Q1","under",0
"T747D","Q2","accurate",4
"T747D","Q2","over",2
"T747D","Q2","under",1
"T747D","Q3","accurate",5
"T747D","Q3","over",0
"T747D","Q3","under",2
"T747D","Q4","accurate",2
"T747D","Q4","over",0
"T747D","Q4","under",5
"T749A","Q1","accurate",4
"T749A","Q1","over",6
"T749A","Q1","under",0
"T749A","Q2","accurate",8
"T749A","Q2","over",1
"T749A","Q2","under",0
"T749A","Q3","accurate",7
"T749A","Q3","over",0
"T749A","Q3","under",2
"T749A","Q4","accurate",6
"T749A","Q4","over",0
"T749A","Q4","under",4
"T749B","Q1","accurate",2
"T749B","Q1","over",3
"T749B","Q1","under",0
"T749B","Q2","accurate",4
"T749B","Q2","over",0
"T749B","Q2","under",0
"T749B","Q3","accurate",4
"T749B","Q3","over",0
"T749B","Q3","under",0
"T749B","Q4","accurate",0
"T749B","Q4","over",0
"T749B","Q4","under",4
"T749C","Q1","accurate",0
"T749C","Q1","over",7
"T749C","Q1","under",0
"T749C","Q2","accurate",4
"T749C","Q2","over",3
"T749C","Q2","under",0
"T749C","Q3","accurate",6
"T749C","Q3","over",0
"T749C","Q3","under",1
"T749C","Q4","accurate",7
"T749C","Q4","over",0
"T749C","Q4","under",0
"T749D","Q1","accurate",1
"T749D","Q1","over",9
"T749D","Q1","under",2
"T749D","Q2","accurate",9
"T749D","Q2","over",0
"T749D","Q2","under",3
"T749D","Q3","accurate",9
"T749D","Q3","over",0
"T749D","Q3","under",3
"T749D","Q4","accurate",7
"T749D","Q4","over",0
"T749D","Q4","under",5
"T757D","Q1","accurate",1
"T757D","Q1","over",3
"T757D","Q1","under",1
"T757D","Q2","accurate",1
"T757D","Q2","over",1
"T757D","Q2","under",3
"T757D","Q3","accurate",2
"T757D","Q3","over",1
"T757D","Q3","under",2
"T757D","Q4","accurate",1
"T757D","Q4","over",2
"T757D","Q4","under",2
"T758A","Q1","accurate",15
"T758A","Q1","over",7
"T758A","Q1","under",0
"T758A","Q2","accurate",13
"T758A","Q2","over",2
"T758A","Q2","under",0
"T758A","Q3","accurate",12
"T758A","Q3","over",4
"T758A","Q3","under",2
"T758A","Q4","accurate",7
"T758A","Q4","over",0
"T758A","Q4","under",12
"T758C","Q1","accurate",9
"T758C","Q1","over",0
"T758C","Q1","under",0
"T758C","Q2","accurate",5
"T758C","Q2","over",3
"T758C","Q2","under",0
"T758C","Q3","accurate",2
"T758C","Q3","over",3
"T758C","Q3","under",3
"T758C","Q4","accurate",0
"T758C","Q4","over",0
"T758C","Q4","under",8
"T758D","Q1","accurate",5
"T758D","Q1","over",10
"T758D","Q1","under",1
"T758D","Q2","accurate",7
"T758D","Q2","over",3
"T758D","Q2","under",5
"T758D","Q3","accurate",5
"T758D","Q3","over",2
"T758D","Q3","under",8
"T758D","Q4","accurate",4
"T758D","Q4","over",1
"T758D","Q4","under",10
"T758T","Q1","accurate",3
"T758T","Q1","over",8
"T758T","Q1","under",0
"T758T","Q2","accurate",8
"T758T","Q2","over",3
"T758T","Q2","under",0
"T758T","Q3","accurate",6
"T758T","Q3","over",1
"T758T","Q3","under",3
"T758T","Q4","accurate",3
"T758T","Q4","over",0
"T758T","Q4","under",8
"T759B","Q1","accurate",3
"T759B","Q1","over",1
"T759B","Q1","under",0
"T759B","Q2","accurate",4
"T759B","Q2","over",0
"T759B","Q2","under",0
"T759B","Q3","accurate",3
"T759B","Q3","over",0
"T759B","Q3","under",0
"T759B","Q4","accurate",3
"T759B","Q4","over",0
"T759B","Q4","under",1
"T759C","Q1","accurate",2
"T759C","Q1","over",1
"T759C","Q1","under",0
"T759C","Q2","accurate",2
"T759C","Q2","over",0
"T759C","Q2","under",0
"T759C","Q3","accurate",2
"T759C","Q3","over",0
"T759C","Q3","under",0
"T759C","Q4","accurate",2
"T759C","Q4","over",0
"T759C","Q4","under",1
"T769A","Q1","accurate",4
"T769A","Q1","over",3
"T769A","Q1","under",0
"T769A","Q2","accurate",5
"T769A","Q2","over",1
"T769A","Q2","under",0
"T769A","Q3","accurate",4
"T769A","Q3","over",0
"T769A","Q3","under",2
"T769A","Q4","accurate",2
"T769A","Q4","over",0
"T769A","Q4","under",4
"T769B","Q1","accurate",3
"T769B","Q1","over",0
"T769B","Q1","under",0
"T769B","Q2","accurate",2
"T769B","Q2","over",0
"T769B","Q2","under",0
"T769B","Q3","accurate",2
"T769B","Q3","over",0
"T769B","Q3","under",0
"T769B","Q4","accurate",2
"T769B","Q4","over",0
"T769B","Q4","under",0
"T769C","Q1","accurate",4
"T769C","Q1","over",2
"T769C","Q1","under",0
"T769C","Q2","accurate",4
"T769C","Q2","over",0
"T769C","Q2","under",1
"T769C","Q3","accurate",5
"T769C","Q3","over",0
"T769C","Q3","under",0
"T769C","Q4","accurate",2
"T769C","Q4","over",1
"T769C","Q4","under",2
"T769F","Q1","accurate",0
"T769F","Q1","over",16
"T769F","Q1","under",0
"T769F","Q2","accurate",11
"T769F","Q2","over",4
"T769F","Q2","under",0
"T769F","Q3","accurate",13
"T769F","Q3","over",0
"T769F","Q3","under",2
"T769F","Q4","accurate",2
"T769F","Q4","over",0
"T769F","Q4","under",14
"T769G","Q1","accurate",18
"T769G","Q1","over",15
"T769G","Q1","under",0
"T769G","Q2","accurate",32
"T769G","Q2","over",0
"T769G","Q2","under",0
"T769G","Q3","accurate",28
"T769G","Q3","over",0
"T769G","Q3","under",6
"T769G","Q4","accurate",16
"T769G","Q4","over",0
"T769G","Q4","under",14
"T779A","Q1","accurate",8
"T779A","Q1","over",6
"T779A","Q1","under",0
"T779A","Q2","accurate",13
"T779A","Q2","over",0
"T779A","Q2","under",0
"T779A","Q3","accurate",12
"T779A","Q3","over",0
"T779A","Q3","under",1
"T779A","Q4","accurate",7
"T779A","Q4","over",0
"T779A","Q4","under",7
"T798A","Q1","accurate",1
"T798A","Q1","over",1
"T798A","Q1","under",0
"T798A","Q2","accurate",1
"T798A","Q2","over",0
"T798A","Q2","under",0
"T798A","Q3","accurate",1
"T798A","Q3","over",0
"T798A","Q3","under",0
"T798A","Q4","accurate",2
"T798A","Q4","over",0
"T798A","Q4","under",0
"T800A","Q1","accurate",2
"T800A","Q1","over",0
"T800A","Q1","under",0
"T800A","Q2","accurate",1
"T800A","Q2","over",0
"T800A","Q2","under",0
"T800A","Q3","accurate",1
"T800A","Q3","over",0
"T800A","Q3","under",0
"T800A","Q4","accurate",2
"T800A","Q4","over",0
"T800A","Q4","under",0
"T802A","Q1","accurate",12
"T802A","Q1","over",9
"T802A","Q1","under",0
"T802A","Q2","accurate",14
"T802A","Q2","over",4
"T802A","Q2","under",1
"T802A","Q3","accurate",10
"T802A","Q3","over",6
"T802A","Q3","under",3
"T802A","Q4","accurate",13
"T802A","Q4","over",0
"T802A","Q4","under",7
"T803A","Q1","accurate",1
"T803A","Q1","over",7
"T803A","Q1","under",0
"T803A","Q2","accurate",7
"T803A","Q2","over",1
"T803A","Q2","under",0
"T803A","Q3","accurate",8
"T803A","Q3","over",0
"T803A","Q3","under",0
"T803A","Q4","accurate",7
"T803A","Q4","over",0
"T803A","Q4","under",1
"T804A","Q1","accurate",7
"T804A","Q1","over",3
"T804A","Q1","under",1
"T804A","Q2","accurate",8
"T804A","Q2","over",2
"T804A","Q2","under",0
"T804A","Q3","accurate",4
"T804A","Q3","over",1
"T804A","Q3","under",5
"T804A","Q4","accurate",5
"T804A","Q4","over",1
"T804A","Q4","under",5
"T804B","Q1","accurate",3
"T804B","Q1","over",1
"T804B","Q1","under",0
"T804B","Q2","accurate",2
"T804B","Q2","over",1
"T804B","Q2","under",0
"T804B","Q3","accurate",2
"T804B","Q3","over",0
"T804B","Q3","under",1
"T804B","Q4","accurate",2
"T804B","Q4","over",0
"T804B","Q4","under",2
"T810A","Q1","accurate",1
"T810A","Q1","over",1
"T810A","Q1","under",0
"T810A","Q2","accurate",1
"T810A","Q2","over",0
"T810A","Q2","under",1
"T810A","Q3","accurate",2
"T810A","Q3","over",0
"T810A","Q3","under",0
"T810A","Q4","accurate",0
"T810A","Q4","over",0
"T810A","Q4","under",2
"T810B","Q1","accurate",2
"T810B","Q1","over",1
"T810B","Q1","under",0
"T810B","Q2","accurate",1
"T810B","Q2","over",0
"T810B","Q2","under",1
"T810B","Q3","accurate",2
"T810B","Q3","over",0
"T810B","Q3","under",0
"T810B","Q4","accurate",2
"T810B","Q4","over",0
"T810B","Q4","under",0
"T810C","Q1","accurate",3
"T810C","Q1","over",4
"T810C","Q1","under",0
"T810C","Q2","accurate",7
"T810C","Q2","over",0
"T810C","Q2","under",0
"T810C","Q3","accurate",7
"T810C","Q3","over",0
"T810C","Q3","under",0
"T810C","Q4","accurate",4
"T810C","Q4","over",0
"T810C","Q4","under",3
"T810D","Q1","accurate",3
"T810D","Q1","over",2
"T810D","Q1","under",0
"T810D","Q2","accurate",3
"T810D","Q2","over",0
"T810D","Q2","under",1
"T810D","Q3","accurate",4
"T810D","Q3","over",0
"T810D","Q3","under",0
"T810D","Q4","accurate",2
"T810D","Q4","over",0
"T810D","Q4","under",2
"T810E","Q1","accurate",2
"T810E","Q1","over",0
"T810E","Q1","under",0
"T810E","Q2","accurate",1
"T810E","Q2","over",1
"T810E","Q2","under",0
"T810E","Q3","accurate",2
"T810E","Q3","over",0
"T810E","Q3","under",0
"T810E","Q4","accurate",1
"T810E","Q4","over",0
"T810E","Q4","under",1
"T811A","Q1","accurate",2
"T811A","Q1","over",1
"T811A","Q1","under",0
"T811A","Q2","accurate",2
"T811A","Q2","over",1
"T811A","Q2","under",0
"T811A","Q3","accurate",3
"T811A","Q3","over",0
"T811A","Q3","under",0
"T811A","Q4","accurate",0
"T811A","Q4","over",0
"T811A","Q4","under",3
"T811B","Q1","accurate",3
"T811B","Q1","over",6
"T811B","Q1","under",0
"T811B","Q2","accurate",6
"T811B","Q2","over",2
"T811B","Q2","under",0
"T811B","Q3","accurate",4
"T811B","Q3","over",0
"T811B","Q3","under",4
"T811B","Q4","accurate",3
"T811B","Q4","over",1
"T811B","Q4","under",4
"T812A","Q1","accurate",1
"T812A","Q1","over",7
"T812A","Q1","under",0
"T812A","Q2","accurate",6
"T812A","Q2","over",1
"T812A","Q2","under",0
"T812A","Q3","accurate",7
"T812A","Q3","over",0
"T812A","Q3","under",0
"T812A","Q4","accurate",2
"T812A","Q4","over",0
"T812A","Q4","under",6
"T812B","Q1","accurate",4
"T812B","Q1","over",6
"T812B","Q1","under",0
"T812B","Q2","accurate",7
"T812B","Q2","over",1
"T812B","Q2","under",1
"T812B","Q3","accurate",8
"T812B","Q3","over",0
"T812B","Q3","under",1
"T812B","Q4","accurate",5
"T812B","Q4","over",0
"T812B","Q4","under",4
"T812D","Q1","accurate",2
"T812D","Q1","over",0
"T812D","Q1","under",0
"T812D","Q2","accurate",1
"T812D","Q2","over",0
"T812D","Q2","under",0
"T812D","Q3","accurate",1
"T812D","Q3","over",0
"T812D","Q3","under",0
"T812D","Q4","accurate",0
"T812D","Q4","over",0
"T812D","Q4","under",1
"T812E","Q1","accurate",2
"T812E","Q1","over",3
"T812E","Q1","under",0
"T812E","Q2","accurate",4
"T812E","Q2","over",0
"T812E","Q2","under",0
"T812E","Q3","accurate",3
"T812E","Q3","over",0
"T812E","Q3","under",1
"T812E","Q4","accurate",1
"T812E","Q4","over",0
"T812E","Q4","under",3
"T813B","Q1","accurate",2
"T813B","Q1","over",0
"T813B","Q1","under",0
"T813B","Q2","accurate",1
"T813B","Q2","over",0
"T813B","Q2","under",0
"T813B","Q3","accurate",1
"T813B","Q3","over",0
"T813B","Q3","under",0
"T813B","Q4","accurate",0
"T813B","Q4","over",0
"T813B","Q4","under",1
"T813C","Q1","accurate",0
"T813C","Q1","over",2
"T813C","Q1","under",0
"T813C","Q2","accurate",1
"T813C","Q2","over",1
"T813C","Q2","under",0
"T813C","Q3","accurate",2
"T813C","Q3","over",0
"T813C","Q3","under",0
"T813C","Q4","accurate",1
"T813C","Q4","over",0
"T813C","Q4","under",1
"T813D","Q1","accurate",2
"T813D","Q1","over",4
"T813D","Q1","under",0
"T813D","Q2","accurate",3
"T813D","Q2","over",2
"T813D","Q2","under",1
"T813D","Q3","accurate",5
"T813D","Q3","over",0
"T813D","Q3","under",0
"T813D","Q4","accurate",4
"T813D","Q4","over",0
"T813D","Q4","under",2
"T814U","Q1","accurate",2
"T814U","Q1","over",1
"T814U","Q1","under",3
"T814U","Q2","accurate",3
"T814U","Q2","over",1
"T814U","Q2","under",1
"T814U","Q3","accurate",2
"T814U","Q3","over",2
"T814U","Q3","under",1
"T814U","Q4","accurate",5
"T814U","Q4","over",0
"T814U","Q4","under",1
"T820A","Q1","accurate",3
"T820A","Q1","over",1
"T820A","Q1","under",0
"T820A","Q2","accurate",4
"T820A","Q2","over",0
"T820A","Q2","under",0
"T820A","Q3","accurate",2
"T820A","Q3","over",2
"T820A","Q3","under",0
"T820A","Q4","accurate",4
"T820A","Q4","over",0
"T820A","Q4","under",0
"T820C","Q1","accurate",0
"T820C","Q1","over",4
"T820C","Q1","under",0
"T820C","Q2","accurate",4
"T820C","Q2","over",0
"T820C","Q2","under",0
"T820C","Q3","accurate",2
"T820C","Q3","over",0
"T820C","Q3","under",1
"T820C","Q4","accurate",3
"T820C","Q4","over",0
"T820C","Q4","under",1
"T820D","Q1","accurate",4
"T820D","Q1","over",5
"T820D","Q1","under",0
"T820D","Q2","accurate",8
"T820D","Q2","over",0
"T820D","Q2","under",0
"T820D","Q3","accurate",4
"T820D","Q3","over",2
"T820D","Q3","under",2
"T820D","Q4","accurate",4
"T820D","Q4","over",0
"T820D","Q4","under",5
"T821A","Q1","accurate",1
"T821A","Q1","over",4
"T821A","Q1","under",0
"T821A","Q2","accurate",4
"T821A","Q2","over",0
"T821A","Q2","under",0
"T821A","Q3","accurate",4
"T821A","Q3","over",0
"T821A","Q3","under",0
"T821A","Q4","accurate",5
"T821A","Q4","over",0
"T821A","Q4","under",0
"T821C","Q1","accurate",3
"T821C","Q1","over",1
"T821C","Q1","under",0
"T821C","Q2","accurate",0
"T821C","Q2","over",2
"T821C","Q2","under",1
"T821C","Q3","accurate",1
"T821C","Q3","over",2
"T821C","Q3","under",0
"T821C","Q4","accurate",2
"T821C","Q4","over",0
"T821C","Q4","under",1
"T821D","Q1","accurate",1
"T821D","Q1","over",2
"T821D","Q1","under",0
"T821D","Q2","accurate",1
"T821D","Q2","over",0
"T821D","Q2","under",0
"T821D","Q3","accurate",1
"T821D","Q3","over",0
"T821D","Q3","under",1
"T821D","Q4","accurate",1
"T821D","Q4","over",0
"T821D","Q4","under",1
"T821G","Q1","accurate",1
"T821G","Q1","over",3
"T821G","Q1","under",0
"T821G","Q2","accurate",3
"T821G","Q2","over",0
"T821G","Q2","under",0
"T821G","Q3","accurate",3
"T821G","Q3","over",0
"T821G","Q3","under",0
"T821G","Q4","accurate",2
"T821G","Q4","over",0
"T821G","Q4","under",1
"T822B","Q1","accurate",1
"T822B","Q1","over",1
"T822B","Q1","under",0
"T822B","Q2","accurate",1
"T822B","Q2","over",0
"T822B","Q2","under",0
"T822B","Q3","accurate",1
"T822B","Q3","over",0
"T822B","Q3","under",0
"T822B","Q4","accurate",1
"T822B","Q4","over",0
"T822B","Q4","under",0
"T823A","Q1","accurate",3
"T823A","Q1","over",7
"T823A","Q1","under",0
"T823A","Q2","accurate",11
"T823A","Q2","over",0
"T823A","Q2","under",0
"T823A","Q3","accurate",7
"T823A","Q3","over",0
"T823A","Q3","under",1
"T823A","Q4","accurate",1
"T823A","Q4","over",0
"T823A","Q4","under",9
"T823B","Q1","accurate",2
"T823B","Q1","over",1
"T823B","Q1","under",0
"T823B","Q2","accurate",1
"T823B","Q2","over",0
"T823B","Q2","under",1
"T823B","Q3","accurate",2
"T823B","Q3","over",0
"T823B","Q3","under",0
"T823B","Q4","accurate",1
"T823B","Q4","over",0
"T823B","Q4","under",2
"T823C","Q1","accurate",3
"T823C","Q1","over",9
"T823C","Q1","under",0
"T823C","Q2","accurate",10
"T823C","Q2","over",2
"T823C","Q2","under",0
"T823C","Q3","accurate",9
"T823C","Q3","over",1
"T823C","Q3","under",1
"T823C","Q4","accurate",10
"T823C","Q4","over",0
"T823C","Q4","under",2
"T823E","Q1","accurate",1
"T823E","Q1","over",4
"T823E","Q1","under",0
"T823E","Q2","accurate",4
"T823E","Q2","over",0
"T823E","Q2","under",0
"T823E","Q3","accurate",2
"T823E","Q3","over",1
"T823E","Q3","under",1
"T823E","Q4","accurate",1
"T823E","Q4","over",0
"T823E","Q4","under",3
"T823F","Q1","accurate",2
"T823F","Q1","over",1
